,Unnamed: 0.1,Unnamed: 0,RegionID,SizeRank,RegionName,RegionType,StateName,1996-01-31,1996-02-29,1996-03-31,1996-04-30,1996-05-31,1996-06-30,1996-07-31,1996-08-31,1996-09-30,1996-10-31,1996-11-30,1996-12-31,1997-01-31,1997-02-28,1997-03-31,1997-04-30,1997-05-31,1997-06-30,1997-07-31,1997-08-31,1997-09-30,1997-10-31,1997-11-30,1997-12-31,1998-01-31,1998-02-28,1998-03-31,1998-04-30,1998-05-31,1998-06-30,1998-07-31,1998-08-31,1998-09-30,1998-10-31,1998-11-30,1998-12-31,1999-01-31,1999-02-28,1999-03-31,1999-04-30,1999-05-31,1999-06-30,1999-07-31,1999-08-31,1999-09-30,1999-10-31,1999-11-30,1999-12-31,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30
0,0,9,394347,9,"Atlanta, GA",msa,GA,237073.4,236750.48,236312.7,236533.48,236949.81,237965.68,238341.79,238442.13,238431.67,238491.97,239096.91,239883.52,240090.88,240089.92,240711.55,241201.31,242353.03,242914.45,243883.31,244539.38,244940.94,245221.48,246358.91,247511.37,250663.96,250722.54,251020.84,251385.0,252601.09,253609.38,254745.85,255241.69,255932.42,256575.0,258586.13,259094.8,260039.98,261269.23,261995.77,261496.43,263314.65,265232.51,266433.68,266826.0,267285.68,268440.99,269692.92,270965.2,477533.64,474832.23,470478.21,473270.7,475385.07,473842.39,474786.2,477929.19,476018.91,477782.98,479518.32,483414.94,479867.07,477822.77,478373.07,476620.16,475006.78,475791.41,480744.1,482840.4,480598.04,485603.81,489157.32,494699.23,494004.67,492056.65,487892.72,484092.76,485640.02,486641.99,486599.08,484453.53,484117.35,483633.87,484460.4,486803.02,483825.12,476887.98,472620.53,475267.44,477758.27,478078.1,477689.9,475262.59,473057.4,474416.94,477806.33,479898.66,474942.87,470881.73,466339.39,464751.22,460411.5,458601.22,461245.52,462509.45,461562.37,457788.05,458020.97,462190.14,461710.68,457537.59,451535.87,447375.59,450799.72,452163.9,449073.85,446339.18,437030.34,436218.88,444843.44,449469.31,443787.29,443088.62,438901.49,432861.63,430385.67,430495.47,429903.33,429097.1,433672.59,438986.59,440312.18,439937.01,437192.07,433087.68,426881.25,422133.78,417883.55,416824.76,417279.34,417856.66,413706.69,410455.96,402587.09,402120.12,394717.11,387797.68,378768.49,373422.18,365464.99,355939.56,349667.5,349356.26,347091.11,349720.77,355814.63,355766.29,347887.34,339489.01,333367.23,327387.46,321939.92,314481.42,314417.27,310840.38,307476.93,304681.1,302845.54,303462.71,298310.47,297574.26,295452.0,295721.22,294699.4,293862.77,287940.83,283621.61,278006.42,274275.2,269986.22,265791.95,259627.48,255978.98,247503.31,240723.83,234400.59,232588.53,230807.01,229967.73,229292.12,229255.1,228625.56,225385.19,224450.21,222410.42,222429.88,222553.92,224301.6,228038.65,230214.43,226077.22,223270.27,225777.12,229967.28,231797.24,234251.31,233656.24,235567.8,239423.61,242637.8,244733.63,247662.69,251621.96,253913.24,257991.3,261830.39,264748.03,263932.12,264394.73,263339.59,263362.25,263440.23,263801.55,265951.74,267221.81,267406.62,270129.93,274185.8,278154.01,282136.64,280950.45,279041.42,280873.11,280600.78,280123.04,280496.47,283042.85,284753.48,285561.26,288886.28,291621.64,292439.67,294392.19,295187.42,295190.08,294314.76,293097.01,294799.82,295046.21,293487.11,295646.35,298687.43,300418.53,297608.31,298898.34,300617.4,301065.08,303509.57,305184.78,307206.93,306244.11,306228.78,307964.11,310502.41,314329.99,313010.59,313081.39,314234.64,314452.02,314241.23,315469.99,317296.63,318434.67,319826.42,320891.75,324506.03,327762.71,327136.31,326473.83,326192.37,324447.79,323945.21,323901.94,324201.15,325308.18,325329.4,324617.34,326309.31,328343.39,326805.58,328187.63,331359.15,337512.51,338215.26,336522.73,335930.17,336464.44,338995.13,342783.55,347259.38,351275.32,351787.16,354932.95,355742.29,357499.93,360568.29,363799.55,368812.24,375076.7,380689.46,383908.89,388362.43,394625.18,395035.55,394149.09,394023.43,398811.03,394920.37,387125.31,385932.95,385060.97,382424.2
1,1,94,394352,95,"Augusta, GA",msa,GA,167388.61,166334.53,165329.68,164772.24,164962.42,164495.92,164451.12,164419.43,164003.36,164373.24,164130.45,164500.98,164421.02,163797.69,163444.71,163301.22,164241.83,165473.61,165765.47,165952.68,166678.13,166034.49,167089.37,168165.39,165922.43,166042.99,166693.51,166515.52,166773.05,167021.16,167686.54,167751.22,168915.94,169297.02,169866.63,170754.58,169327.87,169777.33,169977.97,169323.73,169785.72,170372.74,170727.49,170562.55,169833.31,170005.8,170792.24,171001.13,300231.14,297630.72,292429.25,293425.69,293651.81,291128.74,290789.39,291192.33,288692.53,288242.5,289835.64,291899.92,290200.67,287873.52,288052.25,286199.79,284988.41,283831.77,284016.95,284344.74,283622.55,286280.44,287340.23,290382.54,288939.19,286641.27,282966.27,280479.91,280949.72,281380.83,279803.34,280400.1,279910.79,279356.07,279942.77,280795.87,279462.91,276468.32,273531.98,275139.11,277163.5,277197.12,277492.67,277008.03,276167.73,277641.36,280485.1,281913.3,280017.02,278328.5,275868.43,274991.3,273329.22,273388.14,276119.68,277032.16,278408.64,276859.24,277063.12,280244.83,281050.08,278054.21,275315.42,273549.55,275470.1,276927.49,276537.73,276211.78,271868.24,272566.79,278403.98,281031.31,277818.05,278949.52,276960.89,274989.43,274807.26,276882.0,277294.02,279313.56,283668.17,287145.68,288787.97,288474.93,288205.6,286314.51,282281.84,280667.49,277405.66,277405.01,277786.16,281030.98,280344.83,279474.32,276373.24,276643.23,274321.12,272713.33,270779.77,267984.51,264195.62,258334.36,252243.45,253871.01,254370.37,259401.95,269190.23,274842.56,271923.81,269240.41,266722.24,264295.08,261334.35,256656.05,257681.22,256114.7,255889.69,254268.49,254348.77,253131.09,251077.77,249465.01,247602.87,246121.96,245186.82,244504.28,243597.71,241530.27,241033.2,240053.97,237761.91,236391.6,234315.78,230431.46,224249.16,221157.21,218592.41,218920.26,217665.34,214587.95,212363.44,212364.4,211805.63,212138.68,209985.39,207033.72,203831.89,203345.05,203462.06,203931.33,205427.66,202403.58,201216.36,201244.91,204077.1,204666.48,204681.2,202646.7,201269.35,201388.18,202052.09,201585.03,201868.94,201326.16,201489.13,203733.43,203691.2,204084.91,202916.41,201637.94,198693.51,198401.18,197513.78,196690.57,197159.0,198003.63,198098.92,199386.46,201739.5,204178.22,206886.02,206070.25,204065.52,203402.24,202713.42,202544.1,203133.08,204338.24,205555.82,206092.08,207568.17,210326.58,210222.53,211019.92,209028.91,208088.95,207460.72,206441.05,207467.04,206970.84,205773.23,204993.42,205737.46,205474.03,203154.02,202149.81,202046.57,201705.14,202307.13,202826.38,205004.87,204902.55,204431.3,205429.41,206044.79,208479.93,207388.62,206771.26,207394.68,206939.61,206396.3,206657.8,207623.31,208593.84,208824.17,209092.3,211878.7,213798.84,212923.89,212304.9,211093.89,208937.87,208701.15,209341.23,208975.87,209154.2,209325.45,208781.39,208902.48,210433.19,209779.88,209086.74,212596.5,217489.66,219361.24,218634.23,218849.67,218861.47,220080.21,222402.21,224424.47,226469.88,227570.11,227948.59,226824.58,226437.24,226433.2,225853.73,226798.83,228684.03,230810.95,229744.36,230833.32,234570.07,233840.22,233072.84,229137.58,229622.72,228449.71,225351.02,227457.5,229775.23,230606.34
2,2,137,395070,138,"Savannah, GA",msa,GA,183016.19,182492.06,181976.27,181670.47,181901.34,182260.67,182533.83,182723.98,182529.08,182400.0,182859.59,183450.95,183541.65,183594.32,183761.3,184315.69,185510.65,186337.51,187163.85,187590.06,188166.94,188446.71,189673.83,191075.1,194532.3,194887.34,194842.08,195098.0,195606.67,196814.19,197748.22,198681.87,199192.7,199228.6,200369.49,201071.16,200058.01,201261.76,201772.73,201477.63,202860.25,203797.42,204333.72,205231.42,205164.39,205763.44,206530.6,206914.41,364003.66,361708.69,357090.73,358290.45,359558.46,357499.21,357744.42,359851.63,357810.19,358754.87,362393.43,365032.15,363751.46,360243.67,360882.21,359640.84,357846.57,357953.68,360592.69,360587.22,357755.0,360558.83,363896.88,368203.24,367775.5,366019.15,362810.98,359206.72,362509.82,363314.31,364650.68,364017.06,364601.41,365125.33,366755.36,369013.97,367763.7,362429.96,359491.19,361227.33,364367.92,364884.72,365825.8,366097.3,365933.14,369517.15,373566.7,376815.76,375375.51,372343.77,369192.19,369345.87,369106.69,370334.09,375341.78,380298.16,382708.72,380947.19,383010.43,390118.95,388872.1,386099.72,382810.32,380712.65,385221.36,387904.2,387117.71,385258.48,379524.36,381058.99,388921.19,395153.79,392137.15,392215.88,391406.32,387508.53,385715.19,387128.03,385531.67,388645.11,394767.62,402349.22,404316.94,406024.24,404611.11,400794.87,394278.96,390274.12,384380.97,382308.21,381587.12,385267.42,382335.5,380769.51,375187.63,375823.12,372244.34,370823.97,364510.65,358868.01,350359.23,342602.85,337437.19,336004.35,335398.07,339584.72,349383.08,352267.01,349003.91,343819.92,341290.81,337796.23,334868.21,326732.5,325949.45,322053.95,321494.1,319968.41,318105.39,317650.51,315202.58,315408.08,313290.8,310605.03,309075.01,309372.4,308784.17,306404.31,304180.88,301997.82,299361.25,295521.62,290832.82,287118.46,279507.52,271986.72,267763.42,265890.12,263116.89,261070.93,260642.32,260124.19,259983.11,259168.77,256395.48,254189.57,251600.55,249786.16,249528.91,248308.2,249514.49,247887.42,246463.06,247324.95,250173.82,251799.96,251401.6,248755.57,247792.02,249350.07,249897.05,249595.16,250104.91,251588.63,251263.86,253432.66,252657.75,252446.19,256072.09,254607.54,252462.29,251608.81,250702.21,251633.92,252664.43,253775.1,255003.34,256317.06,258540.73,261844.27,265962.19,265008.01,262543.16,261902.52,261091.55,260827.8,261421.41,263457.07,264665.44,265695.39,267900.61,270386.52,270504.17,270399.23,269616.82,269183.0,268083.99,267314.63,267843.08,267435.12,265367.75,264936.24,266252.8,266576.84,265630.71,262897.92,262527.25,261856.88,262535.56,262774.08,265932.18,266234.05,265666.01,267010.11,268788.08,270169.66,267582.6,267385.16,267103.0,266937.95,264615.34,264303.4,264563.38,266650.46,266686.49,266669.59,269937.24,272029.17,271907.54,271737.2,270543.76,266944.54,267262.49,267270.07,268041.6,268471.23,270635.57,268753.59,268582.0,270185.9,268856.31,265418.9,268297.1,271120.26,272182.81,269971.86,268411.91,268511.49,268991.42,270992.96,273841.97,275121.87,276064.75,276011.75,276840.17,276853.5,277516.37,277256.78,280682.51,286059.54,289203.73,290897.94,293994.33,298295.37,297420.52,300755.6,293619.09,299777.97,299289.48,296007.14,299536.23,302580.0,304479.82
3,3,160,394488,161,"Columbus, GA",msa,GA,221993.5,222214.47,219247.87,218625.96,218581.19,219193.35,218842.22,218445.66,217620.89,217441.67,217206.19,217758.99,218474.64,218493.38,218368.14,219998.67,220595.27,221375.32,222568.47,223251.29,224079.91,222998.62,224711.34,225918.24,225768.34,224899.09,225276.24,224838.77,225611.55,226102.04,225576.15,224971.57,225285.84,225656.76,226059.18,227609.4,227926.76,228307.55,228058.22,227102.04,228284.37,228607.13,228363.54,227430.01,226400.51,225960.57,226424.16,225650.6,396743.99,392946.45,388305.45,388696.01,389324.68,385184.03,384539.02,385550.6,381402.45,380029.88,382745.63,385954.04,383840.56,379435.77,379355.9,376649.92,375267.08,375761.46,378911.16,381082.53,378122.52,382092.55,383756.38,387892.76,386233.28,384310.02,381164.97,377753.88,378506.35,378332.78,376987.62,373250.83,372593.41,372590.6,372944.13,374227.29,371343.87,366146.6,361217.56,363197.02,366953.99,366517.58,368849.5,367243.11,367648.75,370928.35,375048.74,378344.25,376758.88,373091.7,370776.26,368525.7,366538.51,366068.31,369249.65,369941.87,369929.99,367855.91,368875.42,372932.36,364348.47,343496.49,314279.47,292664.49,286717.84,287299.65,285553.22,284819.18,278808.16,278357.29,283818.52,286790.05,283571.08,283021.77,280931.15,274309.87,272765.17,274130.51,274085.46,274088.97,279037.98,283273.19,285831.88,285914.76,285903.56,285704.67,281983.28,279251.97,275815.53,276142.27,275268.47,278573.34,277465.9,276089.65,273023.4,271393.66,268609.78,266424.19,264988.35,261364.95,256824.85,251142.87,247124.72,249310.25,249633.77,254914.44,263930.91,268219.95,265658.98,262629.56,261175.52,257350.74,254706.53,249681.22,249837.37,247707.46,245926.13,243890.19,242083.78,241490.28,237915.65,236584.55,235279.93,234236.51,232957.62,232162.52,231482.83,229909.81,227219.97,227203.58,223582.44,222506.4,222194.41,219514.96,214111.87,209828.25,204408.27,206419.39,205206.76,203817.78,201489.08,200669.87,199735.63,200474.17,196296.29,193175.9,188841.97,186677.35,186861.77,187650.0,188517.49,186958.89,183275.9,183133.82,184649.19,185395.68,184667.47,181460.11,180275.89,180483.71,179590.72,179406.3,179878.05,179325.54,178346.23,179069.63,179713.51,180053.14,179480.16,178520.43,175741.09,174541.49,172991.32,171720.39,172163.09,173205.25,172844.78,174279.76,176665.04,178435.15,179682.13,178078.84,176187.98,176351.14,174971.48,174212.46,173761.67,174151.58,174210.01,174164.93,175454.01,176626.88,176722.97,176686.42,175529.54,173411.94,171903.75,170961.0,171885.61,172204.3,171282.0,170354.28,171625.34,171379.7,169668.37,169066.52,169061.01,168172.3,167671.52,167837.84,167775.1,168044.11,166909.84,167807.75,168189.18,168683.27,167390.89,166851.39,166733.12,165991.65,165764.59,165963.16,168082.89,168933.19,168561.33,167843.32,169401.66,170789.94,170465.2,170025.02,169122.99,167802.02,165455.76,167529.32,167880.25,167956.56,168137.68,168711.08,169059.79,170055.63,169137.76,169201.88,171044.58,173439.59,174647.06,173835.04,172880.44,171941.3,173240.76,174632.21,176660.49,178114.34,180001.31,180068.73,180119.02,179788.93,179187.1,178074.02,178083.09,179585.86,180127.49,178894.98,178738.88,181433.38,179785.85,179182.93,176025.58,175739.43,173780.92,171609.32,173082.17,174044.02,174251.04
4,4,200,394813,201,"Macon, GA",msa,GA,129292.99,129117.05,128617.37,128392.41,128526.39,128837.09,129063.66,129025.06,128932.28,128851.1,129068.64,129413.52,129461.07,129588.51,129724.33,129908.21,130754.75,131359.85,131859.88,132040.69,132426.22,132466.2,133374.46,133494.88,133334.24,132924.23,132493.65,132623.01,132997.37,133801.33,134139.34,134845.9,135200.5,135452.97,136062.39,136351.42,136390.8,137040.63,136883.68,136861.86,137097.13,138162.04,138062.55,137958.35,137555.61,137538.98,137534.94,138080.41,242928.84,241636.93,238249.76,239352.61,239084.05,237214.77,237432.68,238518.64,237505.74,237718.56,240585.15,242016.51,241210.01,238429.4,239235.27,238243.74,237185.3,237566.09,240153.31,240319.1,238436.44,240440.77,241530.09,243110.11,243189.49,241585.47,239442.38,236885.12,237946.09,237851.8,237406.29,235152.96,234907.69,235623.3,235963.95,238168.26,236415.28,232617.49,230289.2,232103.66,232981.87,232926.82,234065.34,234156.49,233150.62,234432.68,235802.73,236614.45,234303.95,231614.33,229309.74,228640.01,227303.82,226946.12,227685.88,228127.94,227620.18,227034.75,227632.61,230236.48,227967.91,225470.04,223013.55,220788.73,222256.73,223083.47,221810.12,220621.75,216526.38,216485.42,220679.75,223740.48,220412.36,219979.79,218300.53,215304.71,214158.16,213440.26,212345.34,212378.07,214931.69,217806.89,219029.06,218429.99,217876.52,216104.71,212743.12,210066.66,207899.68,207326.81,208035.38,208664.79,207795.92,206625.21,203501.86,203528.83,201794.92,198939.01,195001.67,192060.5,189462.25,184660.67,181831.89,181720.94,180131.97,182810.75,188534.68,191843.84,191467.62,188956.5,186977.51,184201.93,185355.94,180494.27,179698.0,177260.44,174878.65,173298.38,171678.85,171104.44,169138.37,168718.75,166988.56,166002.1,164944.81,164621.65,164110.53,162783.4,161181.1,160202.33,158358.79,156953.63,154490.44,152195.57,147874.93,144508.78,142608.83,142211.82,141458.84,140174.08,138853.0,139014.54,139091.91,138722.61,136959.19,135742.2,133497.94,132513.33,132703.16,133023.58,133478.26,132328.11,132052.44,132556.82,134305.24,135447.93,135099.21,133541.74,133312.15,134035.67,134231.05,134178.19,134604.14,134991.1,135248.08,136751.13,137859.01,138762.51,138490.69,138331.98,137279.12,136884.2,136712.15,137021.51,137317.88,138330.15,138750.37,140073.85,142352.36,144652.64,146610.02,145947.84,144799.4,144644.41,143535.98,142821.27,143067.15,143342.75,143875.21,144306.16,144467.13,144867.19,143939.04,144161.78,144003.88,143439.29,143413.47,143321.83,144542.17,145184.71,144562.56,143364.71,144426.07,144557.23,143799.4,143978.34,144486.83,144064.62,144062.78,144177.9,145456.61,145423.52,145190.59,146235.34,147198.45,148501.55,147609.17,146989.14,148106.25,147773.9,148105.95,148285.77,148475.59,148638.31,148465.23,148001.45,149696.33,150938.5,151513.67,151310.46,150723.22,149025.51,149599.38,151008.08,150817.53,152091.87,152162.77,152442.95,151063.15,151955.31,150435.3,150756.66,152773.07,155738.53,156606.3,154976.6,154194.96,153129.27,154431.84,155650.18,158177.16,159694.73,161565.0,160324.13,160455.66,160979.62,161292.48,160616.94,161264.7,162915.5,164420.88,163981.41,164105.13,167724.58,167201.23,169890.72,166600.06,167701.46,166797.5,166198.3,166812.25,169175.87,170554.77
5,5,212,394346,213,"Athens, GA",msa,GA,184801.51,184512.04,183702.0,183493.48,183941.29,184969.88,185310.31,185519.93,185623.41,185612.11,186131.96,186654.33,186893.78,187231.14,187311.75,188164.65,189460.14,190431.49,191569.76,192238.11,192886.4,193278.37,194771.13,195980.37,203975.84,204219.02,204396.19,204248.58,205838.73,206990.94,207621.05,208538.09,209033.34,209084.92,210274.71,211890.92,212105.87,214121.85,213755.04,212748.48,213871.71,215385.95,216162.3,216845.31,216881.02,217276.34,218266.76,219083.77,386083.54,383648.92,378810.52,380726.47,382127.7,380517.38,381791.93,383962.82,381869.16,382427.06,385976.85,389351.93,387997.67,383969.15,384281.38,382983.93,381486.07,382745.4,386991.41,388109.64,386450.89,390445.96,392880.75,397119.61,396896.74,394401.07,391032.72,387902.91,392782.75,394166.25,396481.09,395227.32,395093.38,394936.78,395858.69,398891.23,396121.92,390544.62,386473.92,389367.24,391801.51,392156.16,395245.96,392711.47,391214.88,393850.08,396820.18,399780.42,397691.26,394204.73,389652.82,388287.76,385508.75,385025.74,387135.78,388667.4,389008.85,388950.78,390311.92,392674.99,388228.07,383327.86,380161.61,377207.86,380133.73,380601.66,377763.23,375370.39,367565.49,363928.91,371418.92,380443.02,376464.13,374288.69,370955.27,359063.35,358461.35,360432.71,358413.86,357546.77,361492.51,365512.14,367954.11,368458.77,366670.05,362203.34,355036.49,351888.93,348355.07,347557.15,347805.67,349490.35,347331.43,346744.61,342521.87,343845.76,340970.52,338593.68,332285.78,327066.08,324327.41,317185.7,313258.12,313833.51,314086.65,320067.29,331979.83,338104.56,334029.28,328313.64,324969.19,321120.7,317213.88,311548.7,307615.34,300032.52,297344.63,294526.04,291902.74,290774.86,287534.78,290334.44,284209.05,283283.93,283146.94,285061.48,283820.31,283019.61,280731.5,278771.27,278085.56,274576.81,267898.0,263969.51,258496.37,252691.63,247623.79,246927.03,245018.97,241183.13,238469.89,234955.66,231317.6,233186.08,228189.73,221862.01,216398.23,212614.21,212833.05,218811.91,219814.02,218057.23,213313.27,220324.16,227667.75,232156.32,238099.12,233380.14,232143.84,233274.65,232640.11,234488.43,241922.13,237061.82,233221.09,235077.31,236967.78,238975.34,238946.54,239004.24,237267.61,237597.64,236245.67,234928.37,235255.6,235998.14,235431.0,237589.62,242439.41,246542.89,251237.93,250797.01,249874.01,248569.94,246889.85,246231.74,246080.65,247473.45,248689.33,249799.48,250973.85,255403.21,254382.73,255975.81,256479.56,256250.53,255636.71,254089.09,255670.93,256403.67,255945.51,252647.52,254730.59,255745.91,254720.82,258165.27,260466.68,260910.67,262700.3,262934.36,265333.7,263173.98,265490.48,271869.98,272318.62,275221.05,269892.79,269472.56,270405.04,271253.82,270735.58,272196.76,274036.6,275798.99,275259.83,274502.62,279898.51,281964.14,283015.07,282799.25,282272.18,279753.15,281090.92,282528.61,282045.29,282787.01,286263.53,287376.28,284421.11,289493.71,290272.74,291992.3,292190.43,298457.51,300759.91,298720.4,297724.42,298552.95,298635.91,300531.72,303784.21,303537.13,304968.52,305743.49,303717.59,302793.63,302502.54,304643.6,306194.68,309308.72,311551.21,314947.93,317364.2,324536.52,325485.53,331071.94,321588.09,324317.7,320400.6,315646.01,319380.12,322345.58,321733.37
6,6,218,394623,219,"Gainesville, GA",msa,GA,222434.64,221696.48,222013.43,221934.9,221558.0,222758.62,223739.6,224365.89,224670.82,225009.53,224761.62,226590.69,226521.58,227891.22,228497.34,230174.36,231761.07,233719.53,233488.64,233590.08,234324.74,234870.77,236517.51,237755.05,240509.83,240731.58,240369.27,240708.91,242704.1,243288.82,245185.99,246189.64,247561.17,247705.43,248725.9,249615.61,248996.18,250355.13,250724.38,251420.01,252343.98,254492.2,255443.41,256360.01,255498.83,256991.51,258349.03,259638.45,456722.33,451424.67,446883.5,447403.94,449925.54,447290.72,446831.01,447633.44,446054.46,446929.39,453024.73,458119.38,457889.02,456071.31,456126.84,452994.98,450814.05,451360.26,457033.65,459183.63,457109.71,461909.86,464107.61,469334.33,468938.52,465122.24,461508.09,457498.96,459648.84,460244.15,461360.65,458771.69,458040.35,458468.27,459894.63,463454.78,460714.28,454673.11,449672.08,452951.02,454695.51,454493.22,453253.53,452025.53,449197.24,452086.81,455120.26,457517.32,455094.7,451378.72,446557.49,443544.78,437971.56,437254.06,442109.04,441737.56,441679.36,438067.79,438841.82,444591.96,444951.08,441494.61,435796.63,431848.75,435637.0,437686.6,435829.53,433712.65,425449.57,425783.04,433808.16,439642.07,434337.09,435707.12,432818.08,427862.64,425728.26,424636.55,424168.47,424363.47,429971.85,434688.27,438489.66,438991.36,437923.62,433269.9,425354.16,421900.87,418804.94,418685.67,419462.89,420827.58,420015.32,419397.09,415109.92,413598.18,409329.42,403808.02,397743.28,391391.4,383847.04,373376.57,367046.06,366874.42,362700.51,367339.96,374638.53,378109.18,373054.82,365207.02,358003.63,349343.82,339405.6,332210.75,330916.64,325265.31,321370.92,319291.21,314633.41,309750.63,309555.91,304482.34,303262.46,302161.88,300429.27,303361.42,301695.01,299415.93,296237.6,288243.63,284090.67,273456.02,266717.39,263034.37,258908.84,252674.53,241443.94,237399.1,231724.97,228844.41,226287.34,233115.73,233658.69,229269.29,233336.71,235332.98,232437.27,230725.65,237543.37,244173.88,252986.25,247841.39,245541.87,240861.97,242881.67,244049.43,244138.0,239038.84,235433.8,242215.0,243263.4,244817.09,243647.46,247638.65,253265.64,260899.01,266622.09,267341.12,271693.29,273798.12,272491.34,275602.6,273553.96,270664.02,272762.93,276085.36,275676.45,277627.48,281386.83,286121.39,282801.66,279990.24,278008.37,279623.6,279890.86,278381.77,280129.98,283670.95,286614.55,287888.1,289162.7,292277.32,295190.0,295620.61,296621.54,295557.01,294894.56,297340.43,298308.14,298206.74,298312.78,298397.2,299340.5,301347.68,301079.08,302261.17,301856.81,302326.64,302407.84,305176.62,310515.51,308502.79,307074.22,308566.3,311953.34,309711.0,308907.03,308412.52,311224.61,310785.29,311743.06,308469.74,311259.25,313084.04,313469.3,314398.22,317941.77,323047.35,320440.71,321027.12,316807.12,314154.27,312316.93,315492.0,314137.84,316296.94,317794.68,315172.34,315274.93,316541.65,317803.95,318085.89,320004.28,327275.48,328370.99,326879.2,325399.48,326778.01,330482.16,332271.65,334874.48,339816.15,340251.13,339731.75,343209.82,340657.88,345203.47,347507.14,355647.17,366359.87,370837.08,376344.86,385808.45,389140.69,392896.73,397685.13,386914.12,391277.54,388051.77,381767.05,381514.0,385964.38,384396.5
