,Unnamed: 0,RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31
0,42,1020,42,Fulton County,county,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",13,121,336437.49,337106.07,336006.77,339440.58,341758.4,342453.42,343969.21,346071.6,346646.8,348375.83,350455.07,352771.66,352657.4,353434.51,354918.02,355485.05,355623.42,356861.6,359865.07,362100.74,362663.42,365972.45,368669.33,371975.84,372908.83,373028.23,371899.76,370906.0,371982.3,373659.66,374442.82,374102.91,373983.0,374354.62,375888.59,377830.51,377354.54,375320.28,374661.29,376508.54,377971.64,378230.66,378524.62,377682.55,377066.36,377881.51,378932.92,379569.6,378894.96,379024.77,378510.97,379128.01,378159.45,377751.94,379080.54,380474.96,381478.77,381201.6,382197.02,384983.22,385714.99,384892.51,383359.85,382504.07,385061.05,387297.05,387399.76,387502.19,384673.92,385653.72,390325.05,393486.27,392235.59,392649.95,390988.83,387240.9,385862.13,386148.82,387561.24,388406.53,392174.21,396300.45,398821.57,399390.61,398901.0,397287.12,395033.36,393338.17,391942.59,392254.33,393706.37,395594.59,394276.73,392477.64,388901.98,387694.82,382979.06,377694.71,370751.46,366410.87,362297.52,357167.94,352399.79,350365.56,347532.47,347640.31,350119.57,347913.73,340102.78,333258.4,327814.54,322832.29,316423.01,309685.23,306782.41,304376.92,302799.98,301458.3,299982.84,298618.13,294747.89,292805.21,291180.91,293021.81,294555.19,294798.1,291693.09,288452.15,283835.84,280001.94,276076.49,274297.45,271948.55,269939.45,265490.46,261540.39,257276.33,255511.4,253514.25,250722.15,248498.82,247442.03,247766.39,247340.0,245094.94,242741.57,241423.04,242192.28,244221.65,245801.28,247008.35,246293.22,245315.81,245084.06,246507.37,248402.39,250286.43,250321.73,252857.98,256003.3,258835.64,260817.95,264012.44,267036.71,270552.14,274157.18,277730.04,280833.41,283236.21,285799.43,285808.32,286792.21,286989.26,288276.47,290258.91,292447.95,293204.37,294470.37,296814.28,300133.65,303147.84,303350.57,304131.44,306526.43,308769.93,310555.26,311967.15,312526.68,313333.3,314901.91,318584.37,321339.44,322822.36,324573.47,326482.32,328013.27,328607.84,328386.75,329444.45,329764.48,328992.07,330193.36,332691.38,336430.43,337700.55,339786.15,342289.56,342515.59,343712.38,344934.87,347562.89,348968.42,350667.05,353789.97,356185.48,358251.51,357847.94,358187.49,359247.89,360745.65,362487.57,364838.89,367493.73,369229.59,371597.0,373497.92,376857.53,378955.84,379364.33,378493.14,377569.03,376303.92,377389.08,377055.54,377079.0,377091.16,378031.71,377744.94,378390.73,380420.46,380425.22,382310.2,383930.63,386634.47,384907.86,383429.05,384197.06,386739.51,389891.77,393448.31,396457.99,400101.8,401997.14,405692.37,408553.76,411218.24,414471.62,417611.84,423489.26,431561.63,439936.09,447520.78,453702.51,460595.23,464012.96,470973.31,472600.54,479258.65,482316.05,484347.03,489748.83,490481.66,490653.0,489482.0
1,58,2314,58,Gwinnett County,county,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",13,135,279792.53,278896.39,277456.53,279008.18,280439.43,280650.56,281490.1,283147.62,283353.39,284608.17,285950.04,287743.42,287508.81,287866.62,288506.81,288579.93,288521.76,289181.03,291177.84,292512.23,292579.78,294905.56,296486.76,298816.96,299256.54,299333.71,298818.26,298240.87,299180.15,299790.93,300140.29,299895.99,300297.54,300741.97,301339.52,302653.92,301994.38,300401.79,299279.79,300412.33,301231.81,301120.36,301156.02,300578.39,300143.08,300982.56,302370.94,303336.81,302377.16,301234.62,299796.67,299512.43,298495.3,298039.35,299022.31,299429.93,299641.66,298784.13,299138.95,300669.78,300653.9,299732.75,298114.69,296835.45,298063.02,298955.09,298620.14,298035.13,295527.01,296022.77,299558.28,301756.31,300358.32,300646.94,299930.57,298609.47,298332.35,299167.54,299620.02,300356.89,302700.28,305037.14,305894.89,305885.79,305122.07,303753.49,301606.6,300459.83,299448.53,299453.39,300049.68,300953.55,299947.06,299080.91,296375.87,295488.14,291672.78,289191.97,284549.42,281933.27,277888.26,273965.66,270336.49,268828.23,266662.28,266435.52,267449.26,263346.01,256278.27,249436.05,246144.86,242710.55,240273.8,236525.26,236197.98,235926.56,234957.25,232795.27,231121.41,230729.26,229144.87,227237.7,224752.3,224157.03,223734.45,224273.09,221923.58,218820.99,213773.67,209416.21,205797.17,202584.1,198540.04,195076.6,190525.75,187030.24,182719.68,179630.89,176703.77,175172.34,175078.12,176062.66,175934.47,174379.57,172158.2,169590.04,169755.77,170469.97,172404.75,174255.29,176598.32,176654.22,174960.07,176194.5,179847.69,184330.41,185872.34,187397.4,190249.47,193619.38,196835.26,199554.52,202779.5,206124.81,209955.64,214591.22,217832.05,220731.6,221947.46,222975.46,222932.9,223537.47,224059.47,224244.5,225584.05,226453.18,226663.2,227586.59,229713.21,231913.01,234649.1,235285.86,234974.83,235304.76,235002.59,235955.88,237050.66,238504.03,240072.14,241021.25,241957.5,243455.97,244365.86,245682.03,246535.66,247215.74,248518.89,248428.21,249269.97,249433.13,250098.74,251427.73,252735.6,254165.02,253865.75,255424.75,256824.3,257748.5,259396.07,261515.29,263567.97,263283.98,262858.09,263767.97,265526.74,266968.76,268671.55,269765.31,271456.92,272202.93,273163.68,274727.82,276149.71,277739.71,279504.32,280986.69,283297.03,285741.78,285785.24,285946.71,285525.41,285956.51,286401.43,286551.82,286677.67,287570.28,288461.83,288219.06,289787.3,291539.99,291774.35,291863.84,293313.44,296434.08,297181.91,296424.61,296297.09,298085.82,301595.15,305761.66,309959.85,313675.9,316216.45,320080.8,323279.88,327185.21,331422.28,338080.98,346892.98,355567.02,362669.27,368529.79,377614.68,387558.42,392888.33,395116.31,396879.94,404844.39,410070.79,410442.28,410199.24,408835.43,406406.0,406273.0
2,84,135,84,Cobb County,county,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",13,67,304367.11,302649.77,301081.55,302460.0,304000.62,303952.74,304671.35,306340.9,307173.21,309306.35,311217.08,313166.56,312419.66,312833.61,313449.13,313806.09,313936.68,314826.58,317076.22,318444.05,318238.77,320510.88,322406.44,325109.74,325716.19,325816.06,325207.28,324705.97,325617.19,326285.87,326737.65,326562.71,326770.85,326884.98,327431.78,328255.87,326810.6,324107.53,322520.08,323762.95,325358.18,326320.76,327305.47,327318.45,327429.55,328568.06,330304.67,331473.18,329984.15,328137.02,326366.85,326760.35,326118.38,326299.48,327982.24,329394.23,329463.13,328455.6,328490.31,330715.55,330902.79,330537.03,328618.51,327512.22,329357.64,331075.97,330861.93,329807.49,326606.75,327034.14,330687.07,333402.25,332230.38,332711.76,331422.23,329527.58,329201.84,330494.03,331408.37,332253.19,334709.9,336788.83,337084.04,336952.09,335303.48,333663.42,331018.28,330312.1,329921.63,330108.3,330759.41,330502.02,328006.37,324938.11,319953.65,319310.67,316232.42,314898.88,310078.51,307778.22,304412.07,300760.65,298272.04,298640.98,298275.88,300413.72,304552.88,303776.84,298974.21,295855.44,294191.68,290541.68,286062.98,281618.97,282391.48,280982.57,278882.9,275537.7,273430.24,273764.21,271700.4,271461.53,270268.2,271584.45,271116.96,269485.02,264566.48,259808.97,254660.36,251866.99,248745.57,246156.22,242009.38,238968.33,234467.79,230448.31,226216.86,223776.94,222245.37,222424.22,222837.87,222973.37,223311.19,222504.73,223024.04,221565.31,222415.8,222045.18,224019.88,226009.6,227734.95,225776.3,223511.21,224424.51,227973.39,230495.75,231397.59,230697.82,231918.35,234655.12,236915.08,239307.04,241751.46,245244.12,249419.93,253549.92,255902.65,257055.55,257512.5,259298.19,259790.69,260622.19,260463.68,260426.63,261215.96,262185.89,262960.08,265277.47,269042.78,273101.23,275883.47,274919.36,272913.17,273078.31,273791.51,275170.34,275559.81,276631.89,278012.47,280105.55,282452.58,285015.99,285681.9,287365.91,289160.08,291115.25,291816.49,291371.03,292064.07,291821.95,291040.95,291444.73,293060.9,295809.76,295995.21,296694.69,297042.96,297696.52,299638.64,301849.82,304726.97,305107.1,305356.81,307122.63,309661.27,312927.98,313401.05,314950.9,314287.93,313977.06,312779.3,314196.76,315952.84,316657.9,317042.85,318128.04,321838.57,324615.92,325494.53,323906.04,323434.11,322452.97,323883.16,323759.57,323383.76,324264.34,326377.94,327023.26,327413.35,327970.22,327119.19,328734.5,331205.14,335607.7,335655.57,334660.1,334256.53,335822.02,338479.49,341939.94,346777.28,351461.45,355192.2,357939.29,360502.32,364693.27,369376.26,374220.64,380449.31,387980.06,394375.61,397448.8,402955.93,409589.97,415974.38,420676.77,425695.21,431130.23,433081.6,430175.32,431961.25,432475.16,431770.0,432173.0
3,85,984,85,Dekalb County,county,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",13,89,292410.39,291952.1,290788.62,293287.2,295641.54,296764.96,298632.13,301258.4,302146.1,304042.27,306123.1,308864.55,309273.6,310373.71,311643.35,312220.54,312542.0,313776.08,316385.62,317918.99,317937.47,320507.54,322615.57,325509.52,326014.51,326004.69,325008.08,324065.47,324681.21,325315.76,325450.55,324861.04,324768.63,324918.81,325522.91,326616.78,325740.65,323635.81,322096.3,322894.16,323722.91,323803.47,323772.5,323105.9,322286.69,323265.63,324384.6,325385.63,323722.65,322036.68,319651.45,318871.25,317572.0,317265.38,318429.22,318737.33,318956.85,318186.26,318781.12,320579.15,320946.41,319981.62,318378.4,317256.64,318955.62,320955.51,320997.7,320845.82,317583.07,317483.24,321054.33,323197.97,321721.61,321351.8,319924.26,317793.72,316290.33,315764.8,315211.55,315361.78,317125.23,318137.58,317674.41,317955.2,318123.99,317769.89,315103.39,313556.46,312091.65,311285.71,311085.63,310786.39,308811.86,306223.53,301742.16,299983.3,295446.86,291613.34,284930.29,280344.38,275894.76,271385.72,267898.22,266540.05,264067.05,263308.1,262860.74,259857.36,251077.11,244737.6,239371.73,235745.5,231495.42,226163.48,223078.4,220218.02,217748.16,216714.86,215617.64,215650.32,214737.79,214429.58,211592.87,210572.5,210208.05,211282.25,209465.08,205921.49,202813.84,199987.23,197367.83,194132.66,190745.94,188036.92,184499.72,180273.39,175161.69,171186.43,168396.85,166754.62,165749.6,165870.66,165556.76,165061.24,161771.59,159938.63,159201.51,160885.33,162292.24,163966.25,165114.87,164248.73,162621.24,162001.89,162956.19,163092.44,163335.91,162871.99,165099.47,168161.12,171366.18,173857.87,176164.16,178357.4,180978.23,184542.63,188598.12,191775.34,192022.53,191983.82,192297.84,194410.29,196035.51,197033.5,198541.82,199539.15,199836.75,200901.34,203046.48,205553.05,207990.52,207844.76,206876.5,206800.53,207157.14,208085.74,210100.23,212245.19,214353.64,215197.59,216780.79,219107.74,222187.57,224291.82,225520.09,225991.69,226673.64,227611.34,228252.84,228212.23,226469.96,226707.34,228895.34,231039.44,230486.71,231110.19,232534.36,233589.85,234286.62,235607.06,238330.57,238914.97,240031.61,242274.74,245735.45,249812.16,252659.27,254809.94,257540.29,258705.09,260527.51,261425.06,263760.63,265042.04,266448.67,267692.33,270482.04,273413.81,274669.32,275707.74,275524.86,275132.89,274597.12,274720.9,274020.84,274694.15,275037.45,275201.29,276459.05,278039.06,279188.51,280446.03,282651.51,285062.51,283756.94,281541.44,281076.43,283780.87,288145.97,292240.55,297101.13,300903.33,303938.24,304822.52,304717.96,305168.07,308253.84,311917.36,317386.46,322594.14,327870.54,331082.85,334944.28,340395.24,344150.88,347828.48,348765.71,351068.48,352090.39,352374.04,355817.77,358517.44,357786.0,357587.0
4,239,1608,239,Chatham County,county,GA,GA,"Savannah, GA",13,51,201386.34,200768.41,199606.85,200396.51,201045.45,200817.13,201207.65,202002.92,201837.98,202552.7,203899.08,205633.36,206155.28,206404.81,207076.64,207091.11,207296.25,207872.32,209038.11,209292.28,208319.93,209108.5,210000.86,211709.6,212205.15,212224.4,211694.82,211002.76,211816.58,212545.22,213583.1,213862.73,214736.49,215528.77,216661.65,217872.49,217708.75,216605.0,216162.27,217073.55,218169.25,218566.7,219268.32,219657.21,220455.26,222485.67,224599.2,226408.3,226705.54,226887.56,226676.42,227384.92,227972.4,229670.25,232566.46,235399.29,237630.83,238942.1,240695.75,243457.42,244711.74,245258.11,245285.02,246034.92,248419.44,250538.0,251340.48,251921.08,250747.52,252161.64,256014.92,258882.03,258606.13,260124.5,260674.08,260565.02,261084.04,262166.75,262547.46,263761.73,266722.0,270473.28,272385.78,273545.78,273794.0,273620.4,272038.83,270930.68,269350.81,268911.02,268708.71,269500.76,268666.12,268136.66,266125.54,266181.25,264691.77,264251.98,262318.85,260975.17,257973.82,254255.32,251614.28,250786.95,249125.1,249337.47,252114.59,252003.3,248754.86,246073.42,244862.52,243491.41,242091.94,238911.36,238123.4,235954.07,234935.26,233951.33,233387.98,232976.46,231509.06,231281.58,230593.51,230068.44,229331.11,228860.74,228461.2,227678.51,226649.35,225139.33,223842.8,221940.76,219185.05,216593.97,213219.31,210097.24,207005.34,204715.76,202382.59,199864.74,198731.03,198534.86,198261.66,197551.09,195966.74,194434.97,193278.69,193026.79,193420.17,192633.28,192059.02,190582.53,190143.77,190641.18,191926.5,192868.77,192630.04,191534.4,191293.78,191902.59,192104.33,192627.0,193420.23,194196.75,194508.63,195495.04,195147.61,194381.1,194523.46,195173.37,195637.81,195179.0,195042.41,195590.2,196725.46,197744.72,198103.51,198747.47,200006.14,201099.9,202118.03,201643.61,200612.74,200313.63,199697.16,199977.68,201114.68,202356.41,203031.17,203516.86,204433.8,206118.58,206384.77,206192.5,205141.43,204927.66,205292.95,205874.54,206441.34,206228.5,205002.43,204244.97,204414.36,205026.08,204910.08,204699.96,204399.8,203534.47,203627.46,204275.34,205605.86,206471.71,206940.3,208345.47,209826.43,211482.5,211495.77,211680.63,211991.61,212599.9,212516.88,213018.51,213308.0,213885.25,214326.0,215115.82,216895.07,218753.73,218809.11,218580.86,218207.04,217772.02,217923.68,218106.25,218832.14,219479.52,220259.07,219896.22,220793.13,221967.86,222221.43,222235.96,222913.89,225091.76,226161.64,226243.32,226465.58,227116.05,228083.06,229521.58,231661.23,233806.64,235140.08,236106.66,237555.54,239313.36,241826.94,243920.34,247549.29,252240.2,256722.53,260041.41,264336.68,269887.88,272754.93,276764.91,277779.52,283305.76,285553.92,288100.42,292222.78,295586.38,297903.0,301069.0
5,242,1622,242,Clayton County,county,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",13,63,176446.03,176015.18,175137.52,176222.17,177181.4,177556.26,178478.14,179888.32,180294.2,181093.82,182010.99,183730.98,183842.98,184358.63,184617.27,184972.29,185260.3,186297.04,188208.04,189592.59,189848.92,191682.51,193182.86,194959.35,195521.22,195572.77,195375.36,195041.48,195817.34,196317.29,196639.83,196625.86,196936.21,197297.92,197952.76,199151.77,199050.85,198328.05,197878.45,199061.6,199857.73,200008.52,200025.03,199629.91,199326.12,199894.57,200756.43,201376.9,200762.09,199841.69,198516.09,197797.27,196643.54,196073.21,196455.87,196629.43,196534.1,195823.31,196014.49,197011.57,197172.65,196674.76,195928.6,195141.35,195719.23,195858.18,195063.92,194252.07,192274.25,192423.07,194376.19,195362.4,194161.53,194205.34,193535.75,192025.2,190824.83,189873.74,188295.87,186699.36,186500.46,186631.63,186885.93,186513.97,186238.16,185327.24,184045.18,182766.84,181426.99,180826.78,180902.71,180606.96,178994.49,177586.75,175442.33,174373.07,170197.76,164838.4,157697.67,152801.07,149608.32,143794.16,138816.88,136857.42,134906.19,134229.86,131533.07,128495.66,121891.41,116435.94,109850.59,104301.76,99540.66,95485.28,91828.81,87595.45,85197.5,84593.79,84147.05,83319.66,81582.58,80477.68,79521.21,78488.86,78659.33,79888.22,81680.71,81501.47,80045.04,78051.01,76578.94,74802.24,72474.51,70596.66,68230.76,66865.14,64600.18,62620.78,60452.81,59689.14,60573.22,61756.29,61732.34,60578.97,59873.6,59163.96,59754.42,60477.44,61830.96,62455.94,63473.83,64069.48,64197.86,64290.84,65477.45,66984.46,67712.39,68165.89,69307.86,70916.81,72439.53,74360.89,76309.93,77866.78,78885.48,81717.33,84566.51,87340.0,88514.81,89751.23,90414.19,92190.36,93843.23,94985.09,95485.59,96601.24,97965.06,99179.35,99935.2,101024.59,101888.33,102134.36,101535.11,100635.4,99816.75,99746.93,102145.51,103930.62,105488.49,105617.06,106056.81,107347.81,107564.02,107954.99,107527.03,108374.29,108619.6,109118.67,109281.96,109048.59,108460.05,108841.92,110327.33,111740.65,112320.36,113079.29,115055.85,116989.14,118903.66,119932.46,121433.91,122653.82,123051.6,124131.76,125739.92,127731.8,128714.95,130352.3,131108.42,131977.72,132692.25,134615.37,136580.25,138393.71,140370.61,142319.02,144183.37,147295.25,150519.41,152682.76,154373.97,154689.8,156032.47,156710.56,156727.94,157056.34,157737.95,158379.26,159506.26,161020.19,162640.3,164962.18,166882.42,168826.63,168752.73,168396.17,168995.48,170106.37,171551.79,173316.96,174678.62,176106.19,176789.92,178340.52,180039.94,182633.38,186409.25,188919.93,192056.58,197036.58,203663.67,208932.81,214096.27,220867.0,228582.32,233741.16,237453.42,240702.67,243290.44,245345.83,248347.14,248380.07,242857.0,239565.0
6,273,2188,273,Cherokee County,county,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",13,57,312720.99,311852.91,310169.56,311452.61,312603.72,314055.23,316085.06,318601.4,315385.41,315622.9,316278.67,319883.97,319374.56,319512.63,320134.89,320453.65,320704.64,321509.76,323632.75,324819.99,324835.8,327312.25,329194.2,331905.92,332609.31,332563.51,331893.76,331411.39,332781.53,333876.83,334420.71,334366.45,334850.26,335337.38,336108.46,337458.72,336479.32,334537.14,333283.8,334508.11,335638.9,335465.75,335786.85,335208.14,335314.51,336548.18,338235.64,339259.76,338505.36,337597.58,336165.94,336010.34,334675.74,334329.1,335256.7,335839.43,335957.27,335119.4,335826.6,337905.69,338060.73,337202.05,335600.33,334636.53,335915.2,336818.33,336097.85,335485.23,332516.03,333047.78,336827.51,339379.14,337906.1,338507.51,337864.95,336388.78,336002.78,336395.08,336434.42,336885.09,340036.06,343269.19,345157.51,345797.5,346058.98,345328.69,343322.64,341958.33,340602.2,340538.86,341104.28,342206.35,341217.45,339411.01,335336.54,332771.68,328559.93,326199.55,322685.99,319971.19,316497.74,312283.55,309230.1,308400.64,307102.12,308644.8,313481.23,314614.11,309619.73,303982.26,297862.9,293645.61,289407.79,285269.68,283653.96,281403.37,279607.16,277453.02,276046.67,275597.71,273687.91,272463.94,270880.55,270165.82,270736.05,271289.31,270751.48,268288.54,265003.31,262111.57,258352.36,254078.18,249109.39,245769.29,242196.56,238625.15,233935.1,230636.92,227979.95,226317.98,224959.71,224973.75,224249.25,224060.63,222113.97,220919.97,220362.39,222664.37,225631.68,228937.86,230794.96,230858.83,229805.04,229351.69,231521.35,233306.1,234350.46,233918.19,235554.92,238097.63,240352.75,242816.56,245991.47,249392.73,252907.1,258325.88,262058.63,264660.14,265964.41,266601.42,266280.96,265403.48,264371.21,263416.59,263244.09,263879.25,264142.17,264361.17,266173.37,268390.21,269803.98,268767.52,266997.6,267478.33,267854.23,268463.99,270260.51,272098.49,273941.02,276617.55,278808.38,282429.71,285440.11,288351.05,289799.49,290007.47,290695.88,290994.2,292302.13,293262.56,294265.63,294719.42,296426.77,297422.68,296755.44,297146.72,297745.41,298549.83,297107.56,296221.55,296253.88,297258.92,298338.82,301049.61,304230.94,308311.95,309619.5,311335.43,311962.75,312022.39,312425.38,312051.88,313146.18,313456.11,316476.13,318713.71,322533.37,325356.66,326368.29,327263.06,327607.13,327485.56,327632.49,328367.96,329119.31,330140.16,330381.1,330537.49,331461.45,332629.54,332149.38,332144.58,333587.74,337411.32,339027.73,339945.83,340476.75,342031.83,343913.21,346750.19,350440.77,355382.44,358869.65,362217.39,364599.05,367137.27,371369.72,377400.7,386234.29,396142.18,404688.31,410796.03,417969.97,424038.5,428028.37,433025.46,437573.56,445406.55,448329.39,447532.39,451027.42,453831.0,454443.0,453874.0
7,289,1711,289,Forsyth County,county,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",13,117,395449.18,394801.84,393086.83,395570.73,396964.69,396118.17,396437.93,398064.53,399060.66,400288.23,402335.94,404085.33,402568.95,402598.61,403633.61,405392.08,405848.61,406280.13,408590.07,409792.35,410607.15,413680.53,416777.66,420152.13,420748.38,419873.14,418298.42,417766.34,418197.19,417700.75,416800.17,415825.22,416190.41,415889.73,416526.56,418325.36,416919.68,414448.36,412798.37,416022.11,419075.1,419536.57,419896.97,418738.85,419407.97,421030.97,424293.87,426176.35,425514.01,424405.15,422978.32,423241.89,422048.11,421409.47,423438.77,424596.77,426156.27,426004.22,428320.36,431638.06,432027.62,430074.48,427650.73,426741.57,429731.87,431856.4,432066.78,431532.23,428417.27,429482.07,435130.14,438989.29,437412.37,438245.15,437845.28,436839.51,437591.73,439634.23,441453.4,443832.04,448689.14,453332.3,455568.61,456038.58,455567.2,453250.65,449247.45,447146.34,445692.29,446392.95,446854.21,448671.62,447841.4,447398.26,444368.22,442967.95,439171.22,436468.0,432854.73,430054.72,425377.03,419622.2,415735.49,414902.05,411252.11,410391.64,415240.57,418056.7,414049.29,408048.93,402578.53,398440.1,394272.38,387727.49,384533.76,380356.33,377156.94,374400.93,371405.83,369914.23,367625.68,367840.84,366924.36,364809.62,363185.7,361764.92,361086.83,359241.66,356478.31,353791.73,352131.82,350411.89,345477.0,339469.9,332908.37,329087.81,326384.51,324385.97,321042.99,317334.12,316125.66,317726.83,318717.97,318544.62,317417.54,317543.61,318450.9,319221.63,321364.74,323264.6,326030.96,325350.03,324842.3,326013.15,327914.56,330021.65,329926.3,330210.82,332378.09,336846.85,339898.64,342719.03,345796.14,348915.05,351716.76,354379.95,357797.36,361327.88,365117.39,367481.33,367216.26,366914.79,367117.44,368210.88,370212.08,372024.52,372923.1,374936.16,378342.82,382646.6,388077.85,389998.49,389991.42,390593.95,389989.77,390083.66,391289.99,392305.76,393876.67,395455.31,397522.33,400450.18,400517.16,401354.42,400388.92,400096.16,400555.94,401061.1,403446.62,403038.22,402514.22,402000.74,405077.93,407563.93,405965.2,405276.83,405187.52,406447.46,408347.64,409932.01,412150.21,412484.05,411999.84,413701.95,415108.13,417751.81,417890.41,417705.01,418879.71,419577.47,420344.3,420251.36,419941.52,420697.14,421599.77,422936.0,425616.2,427405.27,426819.51,426810.04,425619.56,423618.19,420515.09,420244.8,420288.76,422575.24,423334.52,423052.84,423860.26,425296.13,424464.74,421847.43,422743.41,427948.59,431841.44,432267.08,432121.45,433123.54,436928.56,441443.6,448259.02,453302.39,456773.1,460262.64,464051.25,470371.12,477675.7,487054.13,499021.18,513834.89,526862.06,535994.76,544909.02,555388.94,562434.84,569647.78,578019.09,591380.0,600248.83,601613.39,606415.94,607308.39,603957.0,601821.0
