,RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30
42,1020,42,Fulton County,county,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",13,121,187424.0,188863.0,189829.0,191869.0,193446.0,194906.0,196336.0,197641.0,199091.0,200442.0,201764.0,202949.0,204136.0,205363.0,206649.0,207804.0,208830.0,209894.0,210973.0,212158.0,213327.0,214477.0,215639.0,216618.0,217516.0,218290.0,218728.0,219236.0,219707.0,220622.0,221185.0,221620.0,221905.0,222431.0,223290.0,223874.0,224524.0,224962.0,225819.0,226381.0,226805.0,227116.0,227439.0,227728.0,228026.0,228180.0,228098.0,228152.0,228799.0,230100.0,231205.0,232243.0,232866.0,233264.0,233644.0,234539.0,235614.0,236610.0,237336.0,238094.0,238966.0,239746.0,240607.0,241619.0,242875.0,244301.0,245357.0,246557.0,247563.0,248543.0,249363.0,250233.0,251183.0,251800.0,251960.0,251536.0,251732.0,252277.0,253834.0,254791.0,255907.0,257105.0,258266.0,258941.0,259324.0,259583.0,260343.0,260808.0,261373.0,262008.0,262761.0,263427.0,263207.0,262540.0,261668.0,260694.0,258811.0,255746.0,253001.0,251269.0,250625.0,249609.0,247750.0,245472.0,243366.0,241100.0,238172.0,234157.0,229777.0,226247.0,222902.0,219983.0,216343.0,213672.0,211544.0,210147.0,209133.0,208037.0,206981.0,205440.0,203402.0,201972.0,201466.0,202827.0,203812.0,203630.0,201456.0,199423.0,196146.0,193541.0,190688.0,189708.0,188784.0,188179.0,186667.0,185011.0,182678.0,181081.0,179695.0,178214.0,176928.0,175766.0,175457.0,174339.0,173207.0,172214.0,172440.0,173240.0,174212.0,174947.0,175500.0,176014.0,175926.0,175498.0,175571.0,176444.0,178383.0,179913.0,182306.0,184413.0,186808.0,188814.0,191395.0,193943.0,196614.0,198624.0,200790.0,203105.0,205760.0,208421.0,209948.0,211369.0,212388.0,213692.0,215058.0,216267.0,216999.0,217424.0,217988.0,219200.0,220517.0,221780.0,223920.0,226308.0,229300.0,231472.0,232498.0,232573.0,232896.0,233951.0,236139.0,237252.0,238859.0,240416.0,243061.0,245324.0,246806.0,247379.0,247701.0,248075.0,247959.0,249270.0,250773.0,253765.0,256252.0,258718.0,260912.0,261890.0,263181.0,264438.0,266273.0,268111.0,270990.0,273393.0,275368.0,276812.0,278322.0,280132.0,281769.0,283945.0,286513.0,289027.0,291388.0,292985.0,295301.0,297411.0,299294.0,300069.0,300814.0,301138.0,301759.0,302260.0,303743.0,303459.0,303880.0,303722.0,304639.0,305033.0,305464.0,306901.0,308060.0,310256.0,310989.0,311269.0,310018.0,310327.0,312254.0,315047.0,317774.0,320580.0,322646.0,325732.0,328347.0,332872.0,337035.0,341590.0,346440.0,351913.0,357956.0,365037.0,372780.0,382062.0,388843.0,395554.0,401386.0,410492.0,416611.0,424241.0,431111.0,438338.0,442615.0,442886.0,443996.0
58,2314,58,Gwinnett County,county,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",13,135,158257.0,158688.0,159172.0,160162.0,161176.0,162149.0,163020.0,163987.0,164965.0,165984.0,166860.0,167815.0,168740.0,169633.0,170401.0,171127.0,171873.0,172564.0,173273.0,174074.0,174903.0,175705.0,176351.0,177039.0,177703.0,178459.0,179158.0,179816.0,180386.0,180858.0,181272.0,181728.0,182274.0,182847.0,183207.0,183599.0,184008.0,184451.0,184870.0,185173.0,185380.0,185518.0,185742.0,186089.0,186418.0,186733.0,187080.0,187472.0,187789.0,188093.0,188400.0,188823.0,189280.0,189593.0,189916.0,190275.0,190808.0,191263.0,191589.0,191863.0,192256.0,192772.0,193231.0,193695.0,194293.0,194972.0,195652.0,196263.0,196985.0,197703.0,198448.0,199089.0,199673.0,200270.0,200893.0,201703.0,202507.0,203470.0,204373.0,205270.0,205849.0,206308.0,206571.0,206869.0,206981.0,207160.0,207571.0,208123.0,208688.0,209096.0,209460.0,209708.0,209583.0,209426.0,208765.0,208000.0,206335.0,205171.0,203629.0,202985.0,201759.0,200903.0,199273.0,197360.0,195504.0,193369.0,190396.0,185534.0,181311.0,177322.0,175394.0,173389.0,172150.0,170907.0,170390.0,170559.0,169946.0,168524.0,167419.0,166851.0,166271.0,164911.0,163756.0,163593.0,163402.0,163619.0,161924.0,159866.0,156255.0,153252.0,150659.0,148552.0,146261.0,144420.0,142422.0,140706.0,138088.0,135595.0,133488.0,132694.0,132825.0,133285.0,133054.0,131530.0,130410.0,129009.0,130114.0,131067.0,132402.0,133619.0,135190.0,135982.0,135269.0,136141.0,138299.0,141370.0,142995.0,145363.0,147956.0,150415.0,153181.0,155681.0,158269.0,161093.0,164294.0,167503.0,169696.0,171946.0,173562.0,175023.0,176129.0,177183.0,178223.0,178713.0,179725.0,180127.0,180440.0,180736.0,181451.0,182153.0,183438.0,184740.0,185596.0,186231.0,186939.0,188367.0,189268.0,190173.0,191130.0,191807.0,192155.0,192696.0,193736.0,194931.0,196439.0,197910.0,199763.0,200357.0,200722.0,201044.0,202065.0,203398.0,204159.0,205400.0,206361.0,208277.0,209580.0,210952.0,212480.0,214425.0,215978.0,216409.0,217213.0,217842.0,219309.0,220378.0,222999.0,224930.0,226865.0,228398.0,230167.0,231869.0,233106.0,234600.0,236379.0,238065.0,239235.0,240548.0,241057.0,242220.0,243232.0,244896.0,245809.0,245999.0,246530.0,247293.0,248256.0,248621.0,249842.0,251133.0,252313.0,253092.0,253803.0,254790.0,255437.0,256176.0,257355.0,259715.0,263139.0,266884.0,270372.0,273847.0,277214.0,282122.0,286950.0,292789.0,298939.0,307748.0,317265.0,325853.0,333251.0,341438.0,351586.0,361971.0,370051.0,375553.0,382274.0,392152.0,401631.0,407555.0,407289.0,405805.0,404271.0
84,135,84,Cobb County,county,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",13,67,169264.0,169318.0,169842.0,170751.0,171849.0,172749.0,173578.0,174554.0,175960.0,177511.0,178729.0,179766.0,180482.0,181454.0,182243.0,183190.0,184109.0,184953.0,185760.0,186573.0,187301.0,188007.0,188793.0,189625.0,190417.0,191245.0,191970.0,192764.0,193312.0,193819.0,194304.0,194845.0,195293.0,195684.0,196020.0,196090.0,196094.0,195959.0,196159.0,196470.0,197086.0,197867.0,198654.0,199406.0,200089.0,200540.0,201040.0,201524.0,201600.0,201544.0,201735.0,202606.0,203371.0,204114.0,204824.0,205795.0,206256.0,206682.0,206784.0,207392.0,207929.0,208888.0,209281.0,209955.0,210904.0,212097.0,212932.0,213324.0,213815.0,214498.0,215126.0,215995.0,216854.0,217591.0,217930.0,218510.0,219352.0,220617.0,221845.0,222817.0,223334.0,223475.0,223309.0,223543.0,223109.0,223189.0,223403.0,224360.0,225439.0,225984.0,226342.0,225725.0,224614.0,222962.0,220822.0,220206.0,219146.0,218848.0,217358.0,217052.0,216474.0,216023.0,215349.0,214738.0,214158.0,213513.0,212319.0,209592.0,207146.0,205969.0,205278.0,203216.0,200623.0,199175.0,199381.0,198802.0,197402.0,195219.0,193888.0,193810.0,192997.0,192821.0,192717.0,193934.0,193711.0,192309.0,188771.0,185581.0,181858.0,179948.0,177654.0,176047.0,173835.0,172430.0,170760.0,168838.0,166420.0,164381.0,163335.0,163899.0,164421.0,164143.0,164216.0,163199.0,164308.0,163918.0,165703.0,165819.0,166978.0,168170.0,169192.0,168660.0,167689.0,168260.0,170105.0,171517.0,172664.0,173510.0,174851.0,176731.0,178790.0,181048.0,183025.0,185967.0,189434.0,192112.0,193513.0,194402.0,195535.0,197672.0,199397.0,200735.0,201367.0,201753.0,202336.0,202802.0,203603.0,204928.0,206719.0,208627.0,209780.0,209999.0,209769.0,210345.0,211991.0,213821.0,214140.0,214666.0,215407.0,216937.0,218274.0,219459.0,220332.0,221847.0,224239.0,226849.0,228328.0,228741.0,228932.0,228964.0,228922.0,229540.0,230454.0,232683.0,234219.0,235573.0,236100.0,237347.0,239157.0,241225.0,243424.0,244470.0,245974.0,247284.0,249387.0,251903.0,253691.0,256152.0,256229.0,257028.0,257132.0,258775.0,260284.0,261087.0,261750.0,263159.0,265345.0,266806.0,268052.0,267910.0,269077.0,269751.0,271606.0,271625.0,271800.0,272561.0,274588.0,275826.0,276037.0,276286.0,276648.0,278793.0,280315.0,282200.0,282317.0,283045.0,284150.0,286398.0,289105.0,292202.0,296154.0,300416.0,304867.0,308885.0,313270.0,319514.0,326198.0,333549.0,340678.0,348100.0,354805.0,360612.0,367484.0,374704.0,383753.0,391626.0,401621.0,409049.0,415429.0,418317.0,420046.0,420488.0,420813.0
85,984,85,Dekalb County,county,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",13,89,161243.0,161955.0,162634.0,164125.0,165636.0,167166.0,168637.0,170146.0,171549.0,172945.0,174249.0,175731.0,177090.0,178451.0,179601.0,180668.0,181666.0,182689.0,183697.0,184594.0,185445.0,186301.0,187219.0,188160.0,188887.0,189620.0,190080.0,190569.0,190917.0,191388.0,191671.0,191937.0,192186.0,192584.0,192944.0,193167.0,193494.0,193714.0,193941.0,193993.0,194177.0,194425.0,194627.0,194962.0,195112.0,195472.0,195599.0,195977.0,195920.0,195943.0,195730.0,195867.0,196187.0,196606.0,196994.0,197269.0,197763.0,198287.0,198740.0,199124.0,199751.0,200276.0,200812.0,201412.0,202246.0,203578.0,204482.0,205390.0,205736.0,206071.0,206701.0,207233.0,207878.0,208092.0,208365.0,208775.0,208821.0,208880.0,209123.0,209608.0,209733.0,209227.0,208600.0,209063.0,209796.0,210652.0,210769.0,211078.0,211377.0,211225.0,211020.0,210450.0,209723.0,208472.0,206684.0,205407.0,203356.0,201320.0,198399.0,196356.0,194834.0,193562.0,192072.0,190387.0,188397.0,186027.0,182250.0,178434.0,173357.0,169941.0,166748.0,164698.0,162313.0,160031.0,157720.0,156128.0,154573.0,154047.0,153425.0,153235.0,153116.0,152937.0,151514.0,150986.0,150765.0,151275.0,149954.0,147601.0,145492.0,143711.0,141919.0,139839.0,138014.0,136727.0,135446.0,133205.0,130050.0,126991.0,124990.0,124016.0,123348.0,123091.0,122694.0,122002.0,120125.0,119309.0,119656.0,121240.0,122125.0,123141.0,123730.0,123697.0,122980.0,122403.0,122439.0,122070.0,122549.0,123180.0,125153.0,127278.0,129854.0,132019.0,133777.0,135591.0,137753.0,140106.0,142862.0,145246.0,146032.0,146592.0,147833.0,149919.0,151688.0,152694.0,153806.0,154328.0,154708.0,155153.0,155994.0,157007.0,158085.0,158611.0,158792.0,159069.0,160164.0,161476.0,163079.0,164522.0,165890.0,166437.0,167297.0,168506.0,171249.0,173117.0,174909.0,176106.0,177306.0,178612.0,178829.0,179014.0,178113.0,178579.0,180079.0,181830.0,182521.0,183659.0,185043.0,186436.0,187132.0,188356.0,190437.0,191567.0,193543.0,195218.0,197939.0,201027.0,204435.0,207103.0,209824.0,211544.0,213852.0,214849.0,216757.0,217984.0,219399.0,220813.0,222321.0,223987.0,225367.0,227107.0,228198.0,229096.0,229137.0,229289.0,229105.0,229660.0,230109.0,230765.0,231731.0,232852.0,234647.0,236260.0,237534.0,237890.0,236780.0,236183.0,237018.0,239968.0,243901.0,247374.0,251285.0,254720.0,258275.0,260325.0,261957.0,264433.0,269181.0,274868.0,280958.0,286063.0,291376.0,296589.0,301467.0,307303.0,313216.0,319409.0,324537.0,328594.0,333243.0,338161.0,341512.0,344055.0,344133.0
239,1608,239,Chatham County,county,GA,GA,"Savannah, GA",13,51,115763.0,116093.0,116374.0,116905.0,117419.0,117901.0,118402.0,118872.0,119391.0,120022.0,120887.0,121841.0,122920.0,123558.0,124238.0,124731.0,125411.0,125949.0,126279.0,126417.0,126404.0,126462.0,126780.0,127307.0,127895.0,128425.0,128830.0,129130.0,129634.0,130155.0,130943.0,131560.0,132330.0,133050.0,133749.0,134205.0,134699.0,135057.0,135589.0,135865.0,136325.0,136725.0,137317.0,138089.0,139040.0,140179.0,141132.0,142110.0,142981.0,143863.0,144662.0,145580.0,146801.0,148348.0,149952.0,151833.0,153573.0,155231.0,156465.0,157692.0,158843.0,160100.0,161357.0,162918.0,164315.0,165797.0,167100.0,168345.0,169597.0,170876.0,172069.0,173273.0,174401.0,175775.0,177119.0,178542.0,179773.0,180873.0,181676.0,182880.0,184027.0,185595.0,186630.0,187705.0,188452.0,189342.0,189959.0,190416.0,190470.0,190539.0,190362.0,190592.0,190537.0,190576.0,190273.0,190179.0,190044.0,190269.0,190516.0,190694.0,190102.0,189254.0,188287.0,186931.0,185453.0,183740.0,182219.0,180142.0,178517.0,177396.0,177001.0,176472.0,175987.0,175183.0,174356.0,173165.0,172523.0,171951.0,171667.0,171077.0,170562.0,170417.0,170574.0,170484.0,170054.0,169552.0,169282.0,168934.0,168260.0,167335.0,166429.0,165266.0,163989.0,162840.0,161896.0,160584.0,159019.0,157120.0,155489.0,153993.0,153382.0,152941.0,152613.0,151695.0,151132.0,150628.0,150881.0,151162.0,151299.0,150479.0,149778.0,149428.0,149712.0,150043.0,150332.0,150647.0,150906.0,151296.0,151527.0,151884.0,152333.0,153129.0,153823.0,154639.0,155097.0,155457.0,154836.0,154177.0,154867.0,155961.0,157331.0,157459.0,157874.0,158600.0,159448.0,159977.0,160359.0,160448.0,160579.0,160537.0,160618.0,160972.0,161114.0,161194.0,161507.0,162313.0,163232.0,164015.0,164252.0,164535.0,164888.0,165687.0,166225.0,166243.0,166154.0,166768.0,167759.0,168799.0,168986.0,168938.0,168229.0,167738.0,167522.0,168049.0,168871.0,169197.0,169090.0,168900.0,169143.0,169835.0,170828.0,172065.0,173391.0,174462.0,175716.0,177006.0,177968.0,178895.0,179482.0,180637.0,181236.0,181891.0,182123.0,182698.0,183284.0,184306.0,185279.0,186309.0,186719.0,187282.0,188003.0,188538.0,188993.0,189112.0,190051.0,190596.0,191442.0,191526.0,192125.0,192856.0,193781.0,194284.0,194407.0,194845.0,195611.0,196583.0,197716.0,198892.0,200037.0,201397.0,203166.0,205238.0,207237.0,209177.0,211907.0,215202.0,219175.0,223071.0,227425.0,232198.0,236978.0,242064.0,247267.0,253246.0,258084.0,264345.0,268848.0,275757.0,280969.0,287470.0,291685.0,295087.0,298173.0
242,1622,242,Clayton County,county,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",13,63,99683.0,100027.0,100350.0,101035.0,101711.0,102466.0,103242.0,104057.0,104835.0,105478.0,106076.0,107016.0,107759.0,108495.0,108896.0,109541.0,110207.0,111013.0,111837.0,112656.0,113314.0,114020.0,114725.0,115323.0,115922.0,116414.0,116958.0,117414.0,117884.0,118256.0,118587.0,118974.0,119359.0,119773.0,120173.0,120636.0,121115.0,121612.0,122073.0,122541.0,122840.0,123071.0,123215.0,123435.0,123647.0,123866.0,124066.0,124310.0,124537.0,124635.0,124605.0,124551.0,124551.0,124590.0,124639.0,124814.0,125012.0,125210.0,125396.0,125568.0,125932.0,126336.0,126840.0,127175.0,127418.0,127571.0,127643.0,127761.0,128007.0,128365.0,128630.0,128758.0,128943.0,129233.0,129503.0,129586.0,129417.0,129029.0,128334.0,127494.0,126731.0,126130.0,126112.0,126043.0,126239.0,126291.0,126565.0,126507.0,126349.0,126170.0,126188.0,125754.0,124978.0,124266.0,123496.0,122660.0,120312.0,,112734.0,109874.0,108482.0,105317.0,102182.0,100318.0,98733.0,97241.0,93463.0,90361.0,86076.0,82603.0,78084.0,74320.0,71139.0,68829.0,66084.0,63174.0,61498.0,61126.0,60835.0,60119.0,59049.0,58240.0,57748.0,57083.0,57237.0,58061.0,59356.0,59302.0,58271.0,56887.0,55836.0,54634.0,53183.0,52061.0,50814.0,50125.0,48663.0,47125.0,45536.0,45083.0,45823.0,46634.0,46585.0,45606.0,45274.0,44933.0,45729.0,46427.0,47417.0,47830.0,48528.0,49257.0,49567.0,49621.0,50291.0,51317.0,52034.0,52817.0,53837.0,55025.0,56308.0,57945.0,59492.0,60789.0,61666.0,63729.0,65839.0,68008.0,69196.0,70422.0,71409.0,73056.0,74645.0,75706.0,76078.0,76818.0,77929.0,78665.0,78828.0,79234.0,79560.0,80117.0,80149.0,79605.0,79361.0,79578.0,81492.0,82796.0,83904.0,83960.0,84116.0,84829.0,85120.0,85483.0,85502.0,86584.0,87124.0,87792.0,87768.0,87652.0,87389.0,87802.0,88867.0,90046.0,91048.0,91953.0,93644.0,95503.0,97146.0,98063.0,99213.0,100509.0,101370.0,102199.0,103522.0,105098.0,106467.0,108313.0,109199.0,110384.0,111464.0,113268.0,114943.0,116542.0,118349.0,120194.0,121353.0,123568.0,126517.0,128881.0,131059.0,132041.0,133491.0,134106.0,134353.0,134633.0,135340.0,136211.0,137113.0,138286.0,140218.0,142614.0,143974.0,144678.0,144600.0,145056.0,146302.0,147741.0,149218.0,150823.0,151908.0,153279.0,154515.0,156729.0,159362.0,163001.0,167701.0,171527.0,175205.0,180128.0,186707.0,193151.0,198899.0,205826.0,214808.0,221677.0,228215.0,232639.0,237738.0,243044.0,245997.0,245958.0,241024.0
273,2188,273,Cherokee County,county,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",13,57,177723.0,178280.0,178780.0,179626.0,180499.0,182286.0,183887.0,185351.0,184436.0,184895.0,185387.0,187394.0,188279.0,189116.0,189918.0,190864.0,191877.0,192684.0,193415.0,194127.0,195015.0,195841.0,196639.0,197478.0,198346.0,199103.0,199820.0,200645.0,201475.0,202249.0,202806.0,203449.0,204083.0,204717.0,205182.0,205546.0,205851.0,206238.0,206697.0,207004.0,207359.0,207476.0,207898.0,208328.0,209072.0,209613.0,210095.0,210501.0,211059.0,211627.0,212090.0,212674.0,213072.0,213525.0,213778.0,214264.0,214794.0,215387.0,215953.0,216491.0,217043.0,217738.0,218397.0,219233.0,219842.0,220545.0,221090.0,221815.0,222536.0,223335.0,224051.0,224832.0,225565.0,226421.0,227241.0,228167.0,229033.0,229746.0,230446.0,231203.0,232215.0,233151.0,234082.0,234867.0,235764.0,236527.0,237296.0,237891.0,238396.0,238815.0,239150.0,239479.0,239441.0,,237217.0,,,232411.0,231890.0,231321.0,230728.0,229936.0,228868.0,227328.0,226053.0,224889.0,224037.0,222509.0,219923.0,216984.0,213129.0,210634.0,208188.0,206965.0,205455.0,204269.0,203091.0,201735.0,200865.0,200187.0,199458.0,198605.0,198252.0,198064.0,198630.0,198837.0,198489.0,196957.0,194658.0,192754.0,190048.0,187205.0,184423.0,182857.0,181958.0,180419.0,177680.0,174974.0,173094.0,172303.0,171522.0,171178.0,170481.0,169918.0,169188.0,169021.0,169861.0,172133.0,174195.0,176472.0,177598.0,178621.0,178587.0,178151.0,178993.0,179903.0,181252.0,182401.0,184157.0,185952.0,188048.0,190433.0,193010.0,195921.0,198922.0,202667.0,205164.0,207168.0,208951.0,210229.0,211339.0,211335.0,211261.0,210906.0,210708.0,210881.0,211255.0,210901.0,211197.0,211742.0,211875.0,211998.0,211886.0,212707.0,214101.0,215347.0,216805.0,217976.0,219105.0,221145.0,222416.0,224529.0,227271.0,229755.0,231891.0,233164.0,234677.0,235696.0,236389.0,237395.0,238789.0,239464.0,240484.0,241373.0,242233.0,243316.0,244019.0,245414.0,244468.0,243988.0,243875.0,245437.0,247626.0,249710.0,252347.0,255575.0,258053.0,260660.0,261792.0,262904.0,264360.0,264477.0,265427.0,265842.0,268711.0,271084.0,273406.0,274909.0,276280.0,278203.0,280078.0,281475.0,282221.0,282924.0,284064.0,284949.0,285396.0,286193.0,286844.0,287594.0,288284.0,289063.0,289689.0,291055.0,292461.0,294850.0,296799.0,299083.0,301146.0,303751.0,306798.0,311415.0,315807.0,320491.0,324868.0,329807.0,336265.0,344886.0,354648.0,364498.0,373371.0,382152.0,390733.0,397628.0,404752.0,413216.0,423126.0,433095.0,440733.0,445995.0,449432.0,452066.0,453632.0
289,1711,289,Forsyth County,county,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",13,117,223358.0,224314.0,225183.0,226738.0,227803.0,228504.0,229216.0,230153.0,231931.0,233041.0,234364.0,235246.0,235848.0,236810.0,237960.0,239946.0,241304.0,241970.0,242661.0,243372.0,244950.0,245951.0,247372.0,248392.0,249309.0,249774.0,250237.0,251317.0,251573.0,251408.0,251140.0,251387.0,252030.0,252269.0,252660.0,253193.0,253460.0,253898.0,254402.0,255829.0,257282.0,257843.0,258344.0,258614.0,259872.0,260598.0,261909.0,262786.0,263659.0,264391.0,265200.0,266213.0,267009.0,267446.0,268307.0,269181.0,270741.0,272064.0,273682.0,274783.0,275605.0,275943.0,276537.0,277804.0,279457.0,280981.0,282418.0,283514.0,284909.0,286195.0,287633.0,289013.0,290171.0,291307.0,292647.0,294453.0,296419.0,298385.0,300500.0,302711.0,304518.0,305995.0,307043.0,307817.0,308440.0,308517.0,308580.0,309133.0,310012.0,311106.0,311350.0,312046.0,312327.0,312686.0,312415.0,311228.0,310098.0,309092.0,309195.0,309065.0,308280.0,307166.0,305920.0,304076.0,300983.0,297304.0,295053.0,293977.0,292434.0,289642.0,286467.0,284236.0,282068.0,279759.0,276996.0,274590.0,272444.0,270720.0,268737.0,267179.0,266422.0,266645.0,267068.0,265976.0,264978.0,263679.0,263240.0,262266.0,260407.0,258768.0,257643.0,256798.0,254353.0,251141.0,248668.0,247392.0,246515.0,244735.0,242415.0,240265.0,239714.0,240430.0,240973.0,240229.0,240426.0,241579.0,244117.0,245437.0,246779.0,247865.0,249569.0,250436.0,251156.0,251958.0,252207.0,253137.0,253813.0,256128.0,258486.0,261687.0,264523.0,267345.0,269840.0,272590.0,275095.0,276465.0,278569.0,281297.0,285307.0,288220.0,289875.0,290604.0,291795.0,293223.0,294710.0,295666.0,296613.0,297479.0,298572.0,300257.0,303079.0,305898.0,307713.0,308818.0,309909.0,311068.0,312056.0,312437.0,313213.0,314337.0,315315.0,316551.0,317125.0,318044.0,318640.0,319915.0,321578.0,323052.0,324459.0,324446.0,324814.0,324810.0,326795.0,328906.0,329549.0,330039.0,330259.0,332270.0,334110.0,335707.0,337288.0,338575.0,339979.0,341183.0,342358.0,344338.0,346326.0,347741.0,349511.0,351495.0,353620.0,354124.0,353905.0,354752.0,355944.0,357718.0,358801.0,359173.0,359373.0,360883.0,361902.0,362115.0,360237.0,360096.0,360747.0,362694.0,363623.0,364196.0,364686.0,365585.0,366289.0,365025.0,365004.0,367026.0,370375.0,372770.0,374516.0,376572.0,380422.0,384537.0,390236.0,394976.0,399666.0,404892.0,411064.0,420048.0,429946.0,442406.0,455393.0,469817.0,482984.0,495376.0,506036.0,517311.0,528256.0,539884.0,555111.0,571074.0,585965.0,595267.0,599880.0,600495.0,598436.0
